ESPE,ESPE_rc,YEAR,source,FCC,Ocu1,tile_name,coastal_spring,blue_spring,green_spring,red_spring,nir_spring,swir1_spring,swir2_spring,coastal_summer,blue_summer,green_summer,red_summer,nir_summer,swir1_summer,swir2_summer,coastal_summerlong,blue_summerlong,green_summerlong,red_summerlong,nir_summerlong,swir1_summerlong,swir2_summerlong,aspect,dem,shadow,slope,acibasi
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,633.0,741.0,1036.0,1412.0,2361.0,3316.0,2668.0,964.25,1107.5,1537.0,2245.5,3254.25,4520.0,3586.25,964.25,1107.5,1537.0,2245.5,3254.25,4520.0,3586.25,228.22750854492188,1014.0,191.0,5.740405082702637,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,1050.6666,1182.3334,1557.3334,1918.6666,2941.3333,4155.6665,3229.0,1190.3334,1369.6666,1792.3334,2202.6667,3247.3333,4559.6665,3556.6667,1190.3334,1369.6666,1792.3334,2202.6667,3247.3333,4559.6665,3556.6667,104.77904510498047,1041.0,185.0,8.287568092346191,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,1082.6666,1222.6666,1563.3334,1909.6666,2699.6667,3721.6667,2945.3333,1278.25,1480.0,1915.25,2379.0,3374.0,4526.5,3436.75,1278.25,1480.0,1915.25,2379.0,3374.0,4526.5,3436.75,268.0119323730469,1066.0,189.0,14.254534721374512,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,888.0,1020.0,1334.0,1670.0,2614.0,3479.0,2727.0,1228.75,1412.25,1853.75,2324.25,3261.0,4511.0,3514.0,1228.75,1412.25,1853.75,2324.25,3261.0,4511.0,3514.0,273.9859619140625,1025.0,178.0,11.654410362243652,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,1078.0,1268.0,1714.0,2008.0,2856.0,3843.0,3172.0,1407.25,1644.25,2257.75,2724.25,3560.0,4906.5,3948.5,1407.25,1644.25,2257.75,2724.25,3560.0,4906.5,3948.5,221.63711547851562,1050.0,205.0,10.678871154785156,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,888.6667,992.0,1296.6666,1597.0,2564.0,3541.6667,2724.0,1130.5,1289.25,1662.0,2044.75,3086.0,4293.75,3284.5,1130.5,1289.25,1662.0,2044.75,3086.0,4293.75,3284.5,98.74664306640625,1025.0,182.0,8.333833694458008,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,847.0,987.0,1287.0,1590.0,2503.0,3470.0,2787.0,1158.5,1329.5,1774.0,2276.25,3262.75,4557.5,3579.5,1158.5,1329.5,1774.0,2276.25,3262.75,4557.5,3579.5,213.79934692382812,1045.0,198.0,7.667568683624268,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,1079.6666,1215.3334,1575.6666,2019.0,2838.0,3973.0,3185.0,1029.6666,1207.3334,1555.6666,2024.3334,2891.0,4205.6665,3270.6667,1029.6666,1207.3334,1555.6666,2024.3334,2891.0,4205.6665,3270.6667,157.27957153320312,1069.0,129.0,14.809104919433594,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,992.0,1141.3334,1514.0,1835.6666,2715.0,3436.3333,2437.6667,1394.75,1604.0,1972.5,2392.0,3386.0,4332.75,2935.0,1394.75,1604.0,1972.5,2392.0,3386.0,4332.75,2935.0,316.7911376953125,996.0,162.0,9.133227348327637,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,1290.3334,1496.0,2053.6667,2576.6667,3369.6667,4876.6665,3848.3333,1358.75,1618.5,2240.0,2799.5,3753.5,5129.25,3861.25,1358.75,1618.5,2240.0,2799.5,3753.5,5129.25,3861.25,248.99034118652344,1039.0,192.0,21.873456954956055,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,930.3333,1043.0,1341.0,1618.3334,2545.3333,3103.0,2406.0,1376.3334,1595.6666,2021.3334,2481.3333,3513.3333,4641.3335,3584.0,1376.3334,1595.6666,2021.3334,2481.3333,3513.3333,4641.3335,3584.0,233.3436279296875,1022.0,209.0,26.19831657409668,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,965.3333,1125.6666,1657.3334,2129.6667,3004.3333,3864.6667,3094.0,1285.6666,1542.3334,2211.3333,2776.0,3801.0,4679.0,3756.6667,1285.6666,1542.3334,2211.3333,2776.0,3801.0,4679.0,3756.6667,97.10675811767578,944.0,179.0,15.828617095947266,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,909.0,1068.0,1302.0,1569.0,2420.0,3557.0,2845.0,1199.0,1346.5,1654.0,2049.75,2966.75,4333.75,3374.5,1199.0,1346.5,1654.0,2049.75,2966.75,4333.75,3374.5,9.434244155883789,1094.0,168.0,4.952145099639893,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,941.0,1101.0,1406.0,1709.0,2732.0,3685.0,2976.0,1215.5,1390.25,1790.5,2218.75,3239.5,4454.75,3486.25,1215.5,1390.25,1790.5,2218.75,3239.5,4454.75,3486.25,163.50405883789062,1057.0,205.0,8.636137008666992,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,1138.0,1355.0,1718.0,2093.0,3178.0,4219.0,3333.0,1468.5,1720.5,2300.0,2868.0,3900.25,5047.5,3927.75,1468.5,1720.5,2300.0,2868.0,3900.25,5047.5,3927.75,186.57818603515625,1020.0,255.0,36.17359161376953,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,680.6667,741.6667,952.6667,1174.3334,1956.0,2993.0,2258.6667,889.6667,1016.6667,1293.3334,1582.0,2480.3333,3780.3333,2837.0,889.6667,1016.6667,1293.3334,1582.0,2480.3333,3780.3333,2837.0,13.459513664245605,1036.0,147.0,10.347197532653809,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,982.6667,1107.0,1457.3334,1784.0,2718.0,3757.6667,2890.6667,1367.0,1575.6666,2002.3334,2470.6667,3499.3333,4865.3335,3803.6667,1367.0,1575.6666,2002.3334,2470.6667,3499.3333,4865.3335,3803.6667,205.75645446777344,1025.0,194.0,5.22380256652832,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,925.3333,1043.6666,1441.6666,1829.6666,2831.0,4044.3333,3138.3333,1207.0,1381.75,1842.25,2376.75,3364.0,4729.5,3663.25,1207.0,1381.75,1842.25,2376.75,3364.0,4729.5,3663.25,143.8419647216797,1017.0,203.0,13.226724624633789,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,1221.0,1437.0,1810.0,2167.0,3305.0,4167.0,3345.0,1571.5,1822.75,2384.25,2880.0,3970.5,5078.75,3981.0,1571.5,1822.75,2384.25,2880.0,3970.5,5078.75,3981.0,196.54251098632812,1085.0,232.0,22.345212936401367,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,919.0,1069.0,1309.0,1583.0,2581.0,3637.0,2895.0,1291.0,1463.75,1825.0,2277.5,3254.25,4531.25,3506.0,1291.0,1463.75,1825.0,2277.5,3254.25,4531.25,3506.0,145.29930114746094,1038.0,200.0,8.363922119140625,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,1085.3334,1231.3334,1621.6666,1958.0,3067.6667,3831.6667,2934.3333,1416.3334,1646.3334,2122.6667,2554.6667,3727.0,4721.6665,3626.6667,1416.3334,1646.3334,2122.6667,2554.6667,3727.0,4721.6665,3626.6667,202.37161254882812,1005.0,223.0,17.722253799438477,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,1105.3334,1308.3334,1712.0,2113.0,3013.6667,3605.0,2344.0,1517.75,1794.25,2283.75,2782.0,3795.75,4524.25,2922.0,1517.75,1794.25,2283.75,2782.0,3795.75,4524.25,2922.0,238.8066864013672,972.0,176.0,4.506435394287109,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,1007.3333,1141.0,1510.0,1816.6666,2893.3333,3701.3333,2863.0,1333.6666,1554.3334,2032.0,2438.6667,3554.3333,4672.0,3568.3333,1333.6666,1554.3334,2032.0,2438.6667,3554.3333,4672.0,3568.3333,155.8306884765625,1044.0,211.0,11.239889144897461,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,974.0,1108.0,1490.3334,1845.6666,2923.3333,3702.0,2888.6667,1320.0,1522.0,1999.25,2511.5,3597.25,4747.5,3707.5,1320.0,1522.0,1999.25,2511.5,3597.25,4747.5,3707.5,150.9835968017578,1065.0,211.0,12.784258842468262,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,1185.0,1377.0,1712.0,2036.0,3121.0,3868.0,3119.0,1650.5,1885.75,2353.0,2827.5,3953.0,4926.75,3854.25,1650.5,1885.75,2353.0,2827.5,3953.0,4926.75,3854.25,191.26063537597656,1020.0,229.0,18.06174659729004,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,900.3333,1025.6666,1470.0,1810.0,2794.3333,3830.6667,3022.3333,1131.75,1310.0,1785.75,2311.0,3311.0,4561.5,3501.25,1131.75,1310.0,1785.75,2311.0,3311.0,4561.5,3501.25,77.69365692138672,1040.0,171.0,9.946311950683594,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,874.6667,1065.3334,1705.0,2377.6667,3351.0,4353.0,3400.0,1077.75,1328.5,2043.5,2834.5,3803.25,4846.25,3682.5,1077.75,1328.5,2043.5,2834.5,3803.25,4846.25,3682.5,189.80453491210938,988.0,245.0,33.90036392211914,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,700.3333,805.3333,1128.3334,1468.0,2164.3333,3164.3333,2383.3333,870.25,997.75,1343.75,1659.5,2481.75,3521.75,2589.75,870.25,997.75,1343.75,1659.5,2481.75,3521.75,2589.75,26.738126754760742,1009.0,133.0,14.010248184204102,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,703.0,845.0,1297.0,1805.0,2672.0,3542.0,2573.0,876.0,1080.5,1656.5,2321.25,3231.75,4222.75,2939.5,876.0,1080.5,1656.5,2321.25,3231.75,4222.75,2939.5,204.8567352294922,964.0,215.0,16.028806686401367,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,872.6667,1009.6667,1460.0,1886.0,2793.3333,3784.3333,2835.3333,1153.6666,1374.6666,1894.6666,2501.6667,3447.0,4522.3335,3442.6667,1153.6666,1374.6666,1894.6666,2501.6667,3447.0,4522.3335,3442.6667,223.35768127441406,997.0,195.0,7.037594795227051,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,817.0,911.3333,1214.6666,1553.0,2454.0,3412.0,2640.6667,1062.3334,1234.3334,1693.6666,2094.0,3084.0,4317.3335,3295.6667,1062.3334,1234.3334,1693.6666,2094.0,3084.0,4317.3335,3295.6667,234.92759704589844,1022.0,203.0,16.617734909057617,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,1019.5,1160.0,1434.5,1702.5,2358.5,3347.5,2324.0,1156.3334,1348.0,1684.6666,2067.3333,2966.6667,3899.0,2556.3333,1156.3334,1348.0,1684.6666,2067.3333,2966.6667,3899.0,2556.3333,279.44537353515625,935.0,162.0,19.840007781982422,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,1072.6666,1196.6666,1525.0,1871.3334,2879.0,3973.6667,3120.6667,1354.5,1549.75,1988.75,2445.25,3464.75,4778.75,3758.75,1354.5,1549.75,1988.75,2445.25,3464.75,4778.75,3758.75,59.88512420654297,1077.0,167.0,7.678725242614746,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,800.3333,905.6667,1283.6666,1630.3334,2604.0,3562.6667,2812.3333,1087.6666,1253.3334,1655.3334,2097.6667,3126.6667,4261.6665,3295.3333,1087.6666,1253.3334,1655.3334,2097.6667,3126.6667,4261.6665,3295.3333,147.51947021484375,1011.0,205.0,10.887053489685059,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,842.6667,939.6667,1242.3334,1556.3334,2437.6667,3374.6667,2647.3333,1000.0,1152.75,1556.25,1994.0,2928.25,4093.75,3164.75,1000.0,1152.75,1556.25,1994.0,2928.25,4093.75,3164.75,-11.225603103637695,1054.0,157.0,7.273939609527588,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,580.6667,661.0,988.6667,1301.3334,2201.0,3004.6667,2236.3333,835.75,971.25,1396.75,1897.75,2767.5,3875.25,2887.5,835.75,971.25,1396.75,1897.75,2767.5,3875.25,2887.5,70.53672790527344,977.0,149.0,19.623350143432617,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,897.6667,991.0,1235.0,1541.6666,2351.0,3393.6667,2667.3333,1061.75,1212.75,1561.0,1945.25,2883.25,4075.75,3079.75,1061.75,1212.75,1561.0,1945.25,2883.25,4075.75,3079.75,12.831542015075684,1070.0,141.0,12.045165061950684,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,929.0,1123.3334,1699.0,2222.6667,3262.6667,3949.3333,2927.6667,1336.0,1634.0,2418.0,3128.25,4104.25,5050.5,3697.25,1336.0,1634.0,2418.0,3128.25,4104.25,5050.5,3697.25,191.7418975830078,968.0,239.0,25.690561294555664,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,921.0,1050.0,1319.0,1582.0,2292.0,3614.0,2861.0,1044.75,1181.5,1496.75,1858.75,2738.5,4127.0,3082.75,1044.75,1181.5,1496.75,1858.75,2738.5,4127.0,3082.75,321.01495361328125,961.0,132.0,17.019527435302734,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,921.0,1077.3334,1565.6666,2125.6667,2939.0,4418.6665,3419.0,1017.5,1196.5,1727.75,2343.0,3267.25,4641.0,3448.5,1017.5,1196.5,1727.75,2343.0,3267.25,4641.0,3448.5,-4.363474369049072,942.0,137.0,10.551780700683594,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,987.6667,1126.6666,1551.6666,1970.6666,2983.3333,3987.6667,3133.0,1279.25,1472.5,1944.75,2499.25,3518.5,4858.75,3736.5,1279.25,1472.5,1944.75,2499.25,3518.5,4858.75,3736.5,215.1491241455078,995.0,199.0,7.835219860076904,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,1121.6666,1253.6666,1593.3334,1939.6666,2927.0,4142.3335,3239.6667,1507.5,1716.5,2143.0,2602.75,3708.25,4955.5,3876.0,1507.5,1716.5,2143.0,2602.75,3708.25,4955.5,3876.0,237.06944274902344,937.0,199.0,14.284621238708496,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,888.3333,1040.3334,1508.6666,1841.0,2962.3333,3681.0,2816.6667,1265.0,1477.25,2001.25,2468.5,3574.0,4519.0,3409.75,1265.0,1477.25,2001.25,2468.5,3574.0,4519.0,3409.75,121.93057250976562,1014.0,204.0,27.181671142578125,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,872.0,1036.0,1434.0,1760.0,2574.0,3626.0,2793.0,1182.0,1386.0,2010.25,2476.75,3228.25,4488.5,3493.75,1182.0,1386.0,2010.25,2476.75,3228.25,4488.5,3493.75,130.2072296142578,1024.0,210.0,17.631349563598633,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,784.6667,881.6667,1206.6666,1545.3334,2393.0,3359.6667,2649.6667,996.6667,1146.6666,1537.0,1959.3334,2895.3333,4037.6667,3197.0,996.6667,1146.6666,1537.0,1959.3334,2895.3333,4037.6667,3197.0,255.27590942382812,1083.0,184.0,4.916172981262207,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,779.3333,876.3333,1188.0,1440.3334,2405.6667,3144.0,2417.0,1110.3334,1287.6666,1691.3334,2086.3333,3133.0,4137.6665,3201.0,1110.3334,1287.6666,1691.3334,2086.3333,3133.0,4137.6665,3201.0,76.45689392089844,1075.0,173.0,9.04345417022705,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,743.0,841.0,1148.0,1402.0,2194.3333,2999.3333,2280.0,1110.5,1292.75,1741.5,2167.0,3065.5,4213.5,3218.25,1110.5,1292.75,1741.5,2167.0,3065.5,4213.5,3218.25,214.2103729248047,1021.0,168.0,10.173547744750977,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,1096.3334,1277.6666,1736.3334,2261.6667,3331.6667,4589.3335,3345.6667,1423.5,1680.5,2281.5,2900.75,3979.0,5325.0,3976.5,1423.5,1680.5,2281.5,2900.75,3979.0,5325.0,3976.5,166.81243896484375,999.0,217.0,13.596996307373047,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,590.3333,696.0,1075.3334,1480.3334,2366.6667,3026.6667,2191.6667,918.6667,1100.0,1594.3334,2278.6667,3177.6667,4083.6667,3001.0,918.6667,1100.0,1594.3334,2278.6667,3177.6667,4083.6667,3001.0,166.1725311279297,982.0,199.0,7.647365570068359,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,572.3333,664.0,974.6667,1246.6666,1937.6666,2426.0,1819.3334,994.75,1169.25,1653.5,2139.25,3014.25,3891.25,2999.75,994.75,1169.25,1653.5,2139.25,3014.25,3891.25,2999.75,26.664783477783203,960.0,113.0,20.464313507080078,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,966.6667,1172.0,1658.3334,2171.6667,3113.0,3706.0,2491.6667,1551.6666,1885.0,2688.0,3447.6667,4485.0,5394.6665,3809.0,1551.6666,1885.0,2688.0,3447.6667,4485.0,5394.6665,3809.0,6.72127628326416,977.0,144.0,11.968172073364258,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,1323.6666,1488.0,1952.6666,2413.3333,3544.3333,4877.6665,4062.3333,1585.0,1820.0,2369.5,2984.75,4049.75,5722.5,4799.25,1585.0,1820.0,2369.5,2984.75,4049.75,5722.5,4799.25,216.04281616210938,932.0,193.0,5.428065776824951,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,619.6667,686.3333,913.3333,1123.3334,1911.0,2666.6667,1947.6666,872.5,999.0,1348.0,1696.25,2551.25,3733.75,2776.25,872.5,999.0,1348.0,1696.25,2551.25,3733.75,2776.25,282.86383056640625,992.0,155.0,20.76358985900879,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,1131.3334,1304.3334,1777.3334,2134.6667,3349.6667,4059.6667,3120.3333,1488.0,1756.3334,2354.6667,2818.6667,3995.6667,4993.3335,3795.0,1488.0,1756.3334,2354.6667,2818.6667,3995.6667,4993.3335,3795.0,120.15019989013672,1058.0,202.0,25.596424102783203,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,1281.0,1559.3334,2206.0,2782.6667,3882.6667,4760.3335,3252.0,1890.75,2279.25,3050.25,3791.25,4855.75,5837.5,4028.75,1890.75,2279.25,3050.25,3791.25,4855.75,5837.5,4028.75,107.2501220703125,1008.0,186.0,7.053307056427002,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,1047.3334,1167.0,1493.6666,1873.0,2878.6667,3944.6667,3116.0,1314.5,1491.25,1870.5,2294.5,3428.25,4473.5,3458.5,1314.5,1491.25,1870.5,2294.5,3428.25,4473.5,3458.5,70.97038269042969,973.0,151.0,19.329193115234375,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,896.6667,1024.3334,1458.0,1861.6666,2817.3333,3974.6667,3020.3333,1207.3334,1431.3334,1992.6666,2527.3333,3671.3333,4941.0,3779.0,1207.3334,1431.3334,1992.6666,2527.3333,3671.3333,4941.0,3779.0,85.21004486083984,998.0,175.0,9.736700057983398,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,941.0,1087.3334,1604.0,2199.6667,2996.0,4223.3335,3436.3333,1098.3334,1314.3334,1908.0,2612.6667,3557.6667,4788.0,3876.0,1098.3334,1314.3334,1908.0,2612.6667,3557.6667,4788.0,3876.0,14.090531349182129,970.0,104.0,25.393957138061523,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,658.0,739.6667,1057.0,1358.3334,2151.3333,3081.0,2384.6667,901.25,1024.0,1421.75,1831.5,2629.0,3809.75,3029.25,901.25,1024.0,1421.75,1831.5,2629.0,3809.75,3029.25,274.8497619628906,1008.0,176.0,6.765167236328125,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,777.6667,892.0,1330.0,1815.3334,2727.0,3754.6667,2990.6667,990.5,1144.5,1639.25,2196.25,3084.25,4337.0,3447.25,990.5,1144.5,1639.25,2196.25,3084.25,4337.0,3447.25,213.7582244873047,1052.0,222.0,21.150096893310547,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,855.3333,954.6667,1245.0,1608.3334,2018.3334,3292.3333,2627.0,1045.0,1190.3334,1511.0,1909.6666,2732.0,3831.3333,2979.6667,1045.0,1190.3334,1511.0,1909.6666,2732.0,3831.3333,2979.6667,332.3290100097656,977.0,77.0,29.968294143676758,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,907.0,1074.0,1501.0,1904.0,2955.0,3769.0,2854.0,1198.25,1437.0,2042.5,2671.0,3752.0,4824.75,3619.25,1198.25,1437.0,2042.5,2671.0,3752.0,4824.75,3619.25,168.0358428955078,1006.0,208.0,9.837288856506348,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,607.6667,670.0,908.3333,1154.6666,1909.6666,3096.6667,2279.3333,798.0,903.6667,1160.3334,1466.6666,2425.0,3780.0,2735.6667,798.0,903.6667,1160.3334,1466.6666,2425.0,3780.0,2735.6667,376.4516906738281,954.0,146.0,10.232664108276367,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,743.0,857.6667,1301.3334,1810.0,2973.0,3767.6667,2946.6667,959.0,1144.6666,1652.3334,2266.0,3320.3333,4261.0,3302.3333,959.0,1144.6666,1652.3334,2266.0,3320.3333,4261.0,3302.3333,182.77294921875,936.0,229.0,19.974889755249023,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,1069.3334,1232.3334,1665.6666,2125.0,3064.6667,4090.0,3093.6667,1379.0,1621.6666,2115.3333,2652.3333,3713.0,5079.0,3819.6667,1379.0,1621.6666,2115.3333,2652.3333,3713.0,5079.0,3819.6667,257.8347473144531,949.0,181.0,23.7197322845459,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,912.0,1062.0,1376.0,1730.0,2647.0,3809.0,3040.0,1081.5,1256.5,1661.0,2127.75,3077.5,4165.25,3164.25,1081.5,1256.5,1661.0,2127.75,3077.5,4165.25,3164.25,30.06378173828125,978.0,133.0,15.386214256286621,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,652.0,763.6667,1132.0,1441.0,2287.6667,2773.6667,2082.6667,970.3333,1170.6666,1736.0,2260.0,3189.0,4120.3335,3126.3333,970.3333,1170.6666,1736.0,2260.0,3189.0,4120.3335,3126.3333,243.183349609375,997.0,198.0,18.28728485107422,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,972.6667,1133.0,1685.0,2128.6667,3277.6667,4270.3335,3334.0,1293.0,1536.6666,2229.0,2835.6667,3948.0,5271.6665,4083.6667,1293.0,1536.6666,2229.0,2835.6667,3948.0,5271.6665,4083.6667,181.47320556640625,971.0,248.0,31.080936431884766,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,1096.3334,1256.3334,1730.3334,2120.0,3270.6667,4346.6665,3328.0,1365.3334,1612.3334,2177.3333,2747.0,3874.3333,5191.6665,3992.3333,1365.3334,1612.3334,2177.3333,2747.0,3874.3333,5191.6665,3992.3333,158.0199432373047,1030.0,221.0,16.833084106445312,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,939.0,1127.0,1522.0,1965.0,3102.0,3942.0,3172.0,1289.5,1503.75,2072.75,2710.5,3796.25,5057.25,4010.25,1289.5,1503.75,2072.75,2710.5,3796.25,5057.25,4010.25,206.11373901367188,933.0,228.0,22.189250946044922,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,904.3333,1013.6667,1311.3334,1675.0,2319.0,3430.0,2719.6667,1056.3334,1228.6666,1630.0,2076.3333,2994.6667,4276.6665,3327.6667,1056.3334,1228.6666,1630.0,2076.3333,2994.6667,4276.6665,3327.6667,342.1418762207031,1008.0,109.0,20.608091354370117,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,854.6667,988.0,1441.3334,1883.6666,2771.3333,3719.3333,2897.0,1140.0,1321.75,1857.0,2437.25,3412.5,4596.0,3608.75,1140.0,1321.75,1857.0,2437.25,3412.5,4596.0,3608.75,212.24806213378906,974.0,208.0,13.20869255065918,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,998.6667,1123.6666,1529.0,1962.0,2911.0,4215.3335,3479.6667,1351.75,1550.5,2047.5,2633.0,3684.0,4987.5,4048.75,1351.75,1550.5,2047.5,2633.0,3684.0,4987.5,4048.75,141.34292602539062,978.0,188.0,5.302068710327148,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,754.3333,854.6667,1209.3334,1606.3334,2736.0,3456.6667,2653.0,910.0,1056.5,1453.5,1871.25,2843.25,3565.5,2667.75,910.0,1056.5,1453.5,1871.25,2843.25,3565.5,2667.75,109.77983856201172,969.0,188.0,26.12053871154785,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,705.0,790.0,1112.6666,1441.0,2433.3333,3296.0,2552.6667,1010.25,1177.0,1669.0,2260.5,3262.25,4371.75,3372.5,1010.25,1177.0,1669.0,2260.5,3262.25,4371.75,3372.5,244.07981872558594,955.0,190.0,5.777064323425293,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,1135.0,1351.0,1750.0,2083.0,3249.0,4097.0,3286.0,1573.0,1807.5,2338.75,2872.75,3963.75,5337.5,4175.75,1573.0,1807.5,2338.75,2872.75,3963.75,5337.5,4175.75,188.82603454589844,991.0,233.0,19.22063446044922,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,1124.0,1359.0,1975.0,2526.0,3477.0,4188.0,2967.0,1539.5,1842.75,2505.75,3159.0,4128.25,4896.25,3547.5,1539.5,1842.75,2505.75,3159.0,4128.25,4896.25,3547.5,316.0250549316406,1025.0,150.0,12.165081024169922,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,923.0,1057.0,1467.3334,1837.6666,2959.6667,3742.3333,2884.3333,1343.25,1562.25,2103.25,2648.75,3831.0,4959.5,3815.25,1343.25,1562.25,2103.25,2648.75,3831.0,4959.5,3815.25,204.28939819335938,989.0,229.0,22.15425682067871,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,1204.3334,1339.3334,1697.0,2119.0,2967.0,5018.6665,4054.0,1249.0,1430.5,1877.75,2337.5,3348.25,4989.25,3787.5,1249.0,1430.5,1877.75,2337.5,3348.25,4989.25,3787.5,197.97682189941406,964.0,206.0,11.555559158325195,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,765.3333,887.0,1367.6666,1979.0,2899.6667,3822.6667,3080.6667,864.0,1012.75,1471.0,2109.0,2930.0,3713.0,2918.5,864.0,1012.75,1471.0,2109.0,2930.0,3713.0,2918.5,74.6104736328125,940.0,163.0,14.439671516418457,1.0
20.0,20,2014.0,SIOSE,0.0,0.0,p1_1,723.6667,821.3333,1208.6666,1624.0,2633.6667,3500.6667,2802.3333,941.5,1093.5,1573.5,2213.0,3140.5,4330.25,3467.25,941.5,1093.5,1573.5,2213.0,3140.5,4330.25,3467.25,213.9292755126953,928.0,187.0,3.5899951457977295,1.0
